,날짜,디바이스,유입경로,키워드,노출수,유입수,유입률(%),체류시간(min),평균체류시간(min),페이지뷰,평균페이지뷰,이탈수,이탈률(%),회원가입,전환율(가입),앱 다운,전환율(앱),구독,전환율(구독),전환수,전환율
,2024-02-21,Mobile,기타 SNS,,312,48,15.38461538,484,10.08333333,42,0.875,5,10.41666667,3,6.25,2,4.166666667,8,16.66666667,13,27.08333333
,2024-02-22,PC,직접 유입,,0,60,0,403,6.716666667,6,0.1,5,8.333333333,9,15,6,10,10,16.66666667,25,41.66666667
,2024-02-22,PC,키워드 검색,플로깅,803,4,0.498132005,54,13.5,268,67,3,75,9,225,2,50,1,25,12,300
,2024-02-22,PC,키워드 검색,친환경 활동,322,34,10.55900621,93,2.735294118,191,5.617647059,0,0,8,23.52941176,8,23.52941176,5,14.70588235,21,61.76470588
,2024-02-22,PC,키워드 검색,플로깅 행사,410,35,8.536585366,38,1.085714286,287,8.2,7,20,6,17.14285714,3,8.571428571,6,17.14285714,15,42.85714286
,2024-02-22,PC,키워드 검색,재활용 앱,961,87,9.053069719,398,4.574712644,479,5.505747126,0,0,7,8.045977011,5,5.747126437,10,11.49425287,22,25.28735632
,2024-02-22,PC,키워드 검색,재활용 가이드,743,52,6.998654105,327,6.288461538,425,8.173076923,3,5.769230769,4,7.692307692,9,17.30769231,1,1.923076923,14,26.92307692
,2024-02-22,PC,키워드 검색,지속 가능한 생활,348,69,19.82758621,371,5.376811594,441,6.391304348,7,10.14492754,9,13.04347826,7,10.14492754,8,11.5942029,24,34.7826087
,2024-02-22,PC,블로그,,878,15,1.708428246,328,21.86666667,320,21.33333333,2,13.33333333,9,60,1,6.666666667,10,66.66666667,20,133.3333333
,2024-02-22,PC,카페,,532,77,14.47368421,154,2,241,3.12987013,5,6.493506494,4,5.194805195,3,3.896103896,6,7.792207792,13,16.88311688
,2024-02-22,PC,이메일,,633,65,10.2685624,423,6.507692308,35,0.538461538,0,0,0,0,0,0,1,1.538461538,1,1.538461538
,2024-02-22,PC,카카오톡,,364,13,3.571428571,402,30.92307692,254,19.53846154,5,38.46153846,1,7.692307692,4,30.76923077,7,53.84615385,12,92.30769231
,2024-02-22,PC,메타,,462,42,9.090909091,500,11.9047619,162,3.857142857,4,9.523809524,6,14.28571429,2,4.761904762,5,11.9047619,13,30.95238095
,2024-02-22,PC,인스타그램,,650,81,12.46153846,189,2.333333333,36,0.444444444,8,9.87654321,2,2.469135802,7,8.641975309,5,6.172839506,14,17.28395062
,2024-02-22,PC,유튜브,,114,12,10.52631579,4,0.333333333,103,8.583333333,2,16.66666667,1,8.333333333,0,0,1,8.333333333,2,16.66666667
,2024-02-22,PC,배너 광고,,566,4,0.706713781,479,119.75,185,46.25,1,25,7,175,5,125,5,125,17,425
,2024-02-22,PC,트위터 X,,895,64,7.150837989,212,3.3125,375,5.859375,3,4.6875,7,10.9375,6,9.375,3,4.6875,16,25
,2024-02-22,PC,기타 SNS,,885,31,3.502824859,73,2.35483871,316,10.19354839,10,32.25806452,2,6.451612903,3,9.677419355,2,6.451612903,7,22.58064516
,2024-02-22,Mobile,직접 유입,,0,3,0,498,166,250,83.33333333,0,0,7,233.3333333,0,0,8,266.6666667,15,500
,2024-02-22,Mobile,키워드 검색,친환경 활동,965,76,7.875647668,167,2.197368421,110,1.447368421,4,5.263157895,10,13.15789474,8,10.52631579,6,7.894736842,24,31.57894737
,2024-02-22,Mobile,키워드 검색,쓰레기 줍기,50,46,92,97,2.108695652,263,5.717391304,1,2.173913043,7,15.2173913,2,4.347826087,8,17.39130435,17,36.95652174
,2024-02-22,Mobile,키워드 검색,플로깅 행사,813,13,1.59901599,495,38.07692308,347,26.69230769,7,53.84615385,1,7.692307692,4,30.76923077,7,53.84615385,12,92.30769231
,2024-02-22,Mobile,블로그,,969,31,3.199174407,4,0.129032258,479,15.4516129,9,29.03225806,8,25.80645161,10,32.25806452,1,3.225806452,19,61.29032258
,2024-02-22,Mobile,카페,,139,20,14.38848921,225,11.25,116,5.8,8,40,9,45,1,5,7,35,17,85
,2024-02-22,Mobile,이메일,,283,16,5.653710247,244,15.25,398,24.875,7,43.75,5,31.25,4,25,10,62.5,19,118.75
,2024-02-22,Mobile,카카오톡,,907,63,6.945975744,459,7.285714286,6,0.0952380952,4,6.349206349,5,7.936507937,6,9.523809524,2,3.174603175,13,20.63492063
,2024-02-22,Mobile,메타,,116,10,8.620689655,140,14,479,47.9,3,30,8,80,9,90,8,80,25,250
,2024-02-22,Mobile,인스타그램,,33,32,96.96969697,181,5.65625,221,6.90625,7,21.875,4,12.5,4,12.5,3,9.375,11,34.375
,2024-02-22,Mobile,유튜브,,768,11,1.432291667,223,20.27272727,222,20.18181818,8,72.72727273,8,72.72727273,6,54.54545455,6,54.54545455,20,181.8181818
,2024-02-22,Mobile,배너 광고,,444,17,3.828828829,214,12.58823529,312,18.35294118,3,17.64705882,9,52.94117647,4,23.52941176,4,23.52941176,17,100
,2024-02-22,Mobile,트위터 X,,57,13,22.80701754,118,9.076923077,223,17.15384615,4,30.76923077,7,53.84615385,7,53.84615385,6,46.15384615,20,153.8461538
,2024-02-22,Mobile,기타 SNS,,606,12,1.98019802,79,6.583333333,277,23.08333333,5,41.66666667,7,58.33333333,8,66.66666667,1,8.333333333,16,133.3333333
,2024-02-23,PC,직접 유입,,0,63,0,231,3.666666667,343,5.444444444,8,12.6984127,2,3.174603175,2,3.174603175,5,7.936507937,9,14.28571429
,2024-02-23,PC,키워드 검색,쓰레기 줍기,63,10,15.87301587,231,23.1,340,34,4,40,2,20,6,60,2,20,10,100
,2024-02-23,PC,키워드 검색,지속 가능한 생활,537,47,8.752327747,250,5.319148936,486,10.34042553,3,6.382978723,10,21.27659574,5,10.63829787,2,4.255319149,17,36.17021277
,2024-02-23,PC,키워드 검색,지역 재활용 센터,295,74,25.08474576,85,1.148648649,157,2.121621622,10,13.51351351,7,9.459459459,4,5.405405405,5,6.756756757,16,21.62162162
,2024-02-23,PC,키워드 검색,재활용 앱,842,2,0.237529691,280,140,331,165.5,0,0,5,250,0,0,3,150,8,400
,2024-02-23,PC,키워드 검색,플로깅 행사,521,61,11.70825336,59,0.967213115,345,5.655737705,4,6.557377049,2,3.278688525,10,16.39344262,10,16.39344262,22,36.06557377
,2024-02-23,PC,키워드 검색,환경 보호 앱,757,79,10.43593131,351,4.443037975,208,2.632911392,2,2.53164557,5,6.329113924,8,10.12658228,6,7.594936709,19,24.05063291
,2024-02-23,PC,키워드 검색,재활용 가이드,173,14,8.092485549,201,14.35714286,48,3.428571429,2,14.28571429,0,0,8,57.14285714,9,64.28571429,17,121.4285714
,2024-02-23,PC,블로그,,620,39,6.290322581,176,4.512820513,102,2.615384615,8,20.51282051,7,17.94871795,3,7.692307692,9,23.07692308,19,48.71794872
,2024-02-23,PC,카페,,718,26,3.621169916,489,18.80769231,270,10.38461538,0,0,1,3.846153846,1,3.846153846,5,19.23076923,7,26.92307692
,2024-02-23,PC,이메일,,584,6,1.02739726,39,6.5,423,70.5,0,0,6,100,10,166.6666667,0,0,16,266.6666667
,2024-02-23,PC,카카오톡,,709,8,1.128349788,52,6.5,120,15,0,0,1,12.5,0,0,3,37.5,4,50
,2024-02-23,PC,메타,,879,70,7.963594994,160,2.285714286,84,1.2,3,4.285714286,5,7.142857143,8,11.42857143,6,8.571428571,19,27.14285714
,2024-02-23,PC,인스타그램,,630,31,4.920634921,221,7.129032258,268,8.64516129,4,12.90322581,1,3.225806452,6,19.35483871,3,9.677419355,10,32.25806452
,2024-02-23,PC,유튜브,,683,33,4.831625183,108,3.272727273,464,14.06060606,5,15.15151515,10,30.3030303,8,24.24242424,1,3.03030303,19,57.57575758
,2024-02-23,PC,배너 광고,,804,41,5.099502488,475,11.58536585,226,5.512195122,3,7.317073171,8,19.51219512,0,0,10,24.3902439,18,43.90243902
,2024-02-23,PC,트위터 X,,354,35,9.88700565,233,6.657142857,312,8.914285714,5,14.28571429,0,0,10,28.57142857,7,20,17,48.57142857
,2024-02-23,PC,기타 SNS,,735,52,7.074829932,107,2.057692308,64,1.230769231,2,3.846153846,9,17.30769231,3,5.769230769,6,11.53846154,18,34.61538462
,2024-02-23,Mobile,직접 유입,,0,72,0,353,4.902777778,81,1.125,3,4.166666667,7,9.722222222,4,5.555555556,4,5.555555556,15,20.83333333
,2024-02-23,Mobile,키워드 검색,재활용 가이드,29,12,41.37931034,295,24.58333333,416,34.66666667,3,25,4,33.33333333,10,83.33333333,1,8.333333333,15,125
,2024-02-23,Mobile,키워드 검색,지역 재활용 센터,414,82,19.80676329,196,2.390243902,248,3.024390244,3,3.658536585,0,0,3,3.658536585,8,9.756097561,11,13.41463415
,2024-02-23,Mobile,키워드 검색,플로깅 행사,177,14,7.90960452,62,4.428571429,29,2.071428571,3,21.42857143,5,35.71428571,0,0,10,71.42857143,15,107.1428571
,2024-02-23,Mobile,키워드 검색,재활용 앱,440,99,22.5,167,1.686868687,426,4.303030303,4,4.04040404,0,0,5,5.050505051,1,1.01010101,6,6.060606061
,2024-02-23,Mobile,키워드 검색,환경 캠페인,446,39,8.744394619,148,3.794871795,177,4.538461538,2,5.128205128,3,7.692307692,5,12.82051282,0,0,8,20.51282051
,2024-02-23,Mobile,키워드 검색,쓰레기 줍기,244,29,11.8852459,93,3.206896552,428,14.75862069,4,13.79310345,10,34.48275862,6,20.68965517,8,27.5862069,24,82.75862069
,2024-02-23,Mobile,키워드 검색,환경 보호 앱,258,38,14.72868217,64,1.684210526,306,8.052631579,5,13.15789474,4,10.52631579,9,23.68421053,7,18.42105263,20,52.63157895
,2024-02-23,Mobile,키워드 검색,친환경 활동,59,4,6.779661017,340,85,466,116.5,2,50,5,125,3,75,3,75,11,275
,2024-02-23,Mobile,키워드 검색,플로깅,842,92,10.9263658,337,3.663043478,231,2.510869565,3,3.260869565,4,4.347826087,4,4.347826087,6,6.52173913,14,15.2173913
,2024-02-23,Mobile,키워드 검색,지속 가능한 생활,284,0,0,100,inf,435,inf,0,,10,inf,6,inf,6,inf,22,inf
,2024-02-23,Mobile,블로그,,626,59,9.424920128,158,2.677966102,439,7.440677966,5,8.474576271,8,13.55932203,9,15.25423729,9,15.25423729,26,44.06779661
,2024-02-23,Mobile,카페,,686,83,12.09912536,136,1.638554217,429,5.168674699,4,4.819277108,0,0,6,7.228915663,0,0,6,7.228915663
,2024-02-23,Mobile,이메일,,711,54,7.594936709,167,3.092592593,445,8.240740741,8,14.81481481,8,14.81481481,3,5.555555556,7,12.96296296,18,33.33333333
,2024-02-23,Mobile,카카오톡,,735,36,4.897959184,60,1.666666667,201,5.583333333,4,11.11111111,4,11.11111111,8,22.22222222,6,16.66666667,18,50
,2024-02-23,Mobile,메타,,738,68,9.214092141,242,3.558823529,203,2.985294118,7,10.29411765,5,7.352941176,8,11.76470588,3,4.411764706,16,23.52941176
,2024-02-23,Mobile,인스타그램,,942,34,3.609341826,76,2.235294118,139,4.088235294,7,20.58823529,10,29.41176471,2,5.882352941,5,14.70588235,17,50
,2024-02-23,Mobile,유튜브,,551,82,14.88203267,29,0.353658537,213,2.597560976,5,6.097560976,1,1.219512195,9,10.97560976,0,0,10,12.19512195
,2024-02-23,Mobile,배너 광고,,861,27,3.135888502,413,15.2962963,434,16.07407407,7,25.92592593,6,22.22222222,6,22.22222222,7,25.92592593,19,70.37037037
,2024-02-23,Mobile,트위터 X,,687,14,2.037845706,148,10.57142857,238,17,9,64.28571429,4,28.57142857,7,50,10,71.42857143,21,150
,2024-02-23,Mobile,기타 SNS,,544,30,5.514705882,337,11.23333333,323,10.76666667,5,16.66666667,0,0,7,23.33333333,6,20,13,43.33333333
,2024-02-24,PC,직접 유입,,0,7,0,194,27.71428571,438,62.57142857,5,71.42857143,6,85.71428571,7,100,2,28.57142857,15,214.2857143
,2024-02-24,PC,키워드 검색,친환경 활동,61,59,96.72131148,288,4.881355932,204,3.457627119,7,11.86440678,3,5.084745763,8,13.55932203,2,3.389830508,13,22.03389831
,2024-02-24,PC,블로그,,4,1,25,334,334,54,54,0,0,5,500,8,800,3,300,16,1600
,2024-02-24,PC,카페,,453,19,4.194260486,241,12.68421053,223,11.73684211,4,21.05263158,8,42.10526316,0,0,6,31.57894737,14,73.68421053
,2024-02-24,PC,이메일,,31,6,19.35483871,326,54.33333333,186,31,3,50,0,0,5,83.33333333,4,66.66666667,9,150
,2024-02-24,PC,카카오톡,,504,78,15.47619048,94,1.205128205,198,2.538461538,10,12.82051282,7,8.974358974,10,12.82051282,1,1.282051282,18,23.07692308
,2024-02-24,PC,메타,,70,55,78.57142857,351,6.381818182,147,2.672727273,10,18.18181818,0,0,3,5.454545455,2,3.636363636,5,9.090909091
,2024-02-24,PC,인스타그램,,626,25,3.993610224,44,1.76,159,6.36,8,32,2,8,9,36,8,32,19,76
,2024-02-24,PC,유튜브,,853,10,1.172332943,121,12.1,252,25.2,8,80,7,70,2,20,9,90,18,180
,2024-02-24,PC,배너 광고,,931,25,2.68528464,200,8,274,10.96,2,8,10,40,7,28,1,4,18,72
,2024-02-24,PC,트위터 X,,1000,100,10,482,4.82,362,3.62,8,8,0,0,7,7,3,3,10,10
,2024-02-24,PC,기타 SNS,,212,1,0.471698113,171,171,99,99,1,100,2,200,6,600,1,100,9,900
,2024-02-24,Mobile,직접 유입,,0,42,0,358,8.523809524,320,7.619047619,9,21.42857143,5,11.9047619,0,0,10,23.80952381,15,35.71428571
,2024-02-24,Mobile,키워드 검색,환경 보호 앱,152,100,65.78947368,464,4.64,437,4.37,4,4,5,5,5,5,1,1,11,11
,2024-02-24,Mobile,키워드 검색,친환경 활동,622,17,2.733118971,270,15.88235294,340,20,0,0,9,52.94117647,8,47.05882353,10,58.82352941,27,158.8235294
,2024-02-24,Mobile,키워드 검색,지속 가능한 생활,393,53,13.48600509,118,2.226415094,168,3.169811321,6,11.32075472,1,1.886792453,6,11.32075472,5,9.433962264,12,22.64150943
,2024-02-24,Mobile,블로그,,233,97,41.63090129,115,1.18556701,27,0.278350515,5,5.154639175,3,3.092783505,1,1.030927835,9,9.278350515,13,13.40206186
,2024-02-24,Mobile,카페,,2,2,100,191,95.5,137,68.5,1,50,5,250,7,350,6,300,18,900
,2024-02-24,Mobile,이메일,,980,62,6.326530612,447,7.209677419,114,1.838709677,6,9.677419355,1,1.612903226,2,3.225806452,8,12.90322581,11,17.74193548
,2024-02-24,Mobile,카카오톡,,807,67,8.302354399,111,1.656716418,90,1.343283582,6,8.955223881,0,0,10,14.92537313,4,5.970149254,14,20.89552239
,2024-02-24,Mobile,메타,,443,15,3.386004515,290,19.33333333,159,10.6,6,40,3,20,8,53.33333333,9,60,20,133.3333333
,2024-02-24,Mobile,인스타그램,,811,79,9.741060419,21,0.265822785,453,5.734177215,4,5.063291139,10,12.65822785,10,12.65822785,9,11.39240506,29,36.70886076
,2024-02-24,Mobile,유튜브,,995,49,4.924623116,437,8.918367347,399,8.142857143,0,0,4,8.163265306,0,0,10,20.40816327,14,28.57142857
,2024-02-24,Mobile,배너 광고,,807,10,1.239157373,27,2.7,113,11.3,7,70,8,80,10,100,6,60,24,240
,2024-02-24,Mobile,트위터 X,,139,91,65.4676259,234,2.571428571,128,1.406593407,10,10.98901099,9,9.89010989,3,3.296703297,7,7.692307692,19,20.87912088
,2024-02-24,Mobile,기타 SNS,,22,3,13.63636364,107,35.66666667,30,10,3,100,5,166.6666667,6,200,10,333.3333333,21,700
,2024-02-25,PC,직접 유입,,0,93,0,442,4.752688172,36,0.387096774,6,6.451612903,9,9.677419355,3,3.225806452,7,7.52688172,19,20.43010753
,2024-02-25,PC,키워드 검색,환경 캠페인,867,48,5.53633218,271,5.645833333,434,9.041666667,1,2.083333333,7,14.58333333,2,4.166666667,4,8.333333333,13,27.08333333
,2024-02-25,PC,키워드 검색,환경 보호 앱,616,31,5.032467532,211,6.806451613,170,5.483870968,7,22.58064516,3,9.677419355,5,16.12903226,8,25.80645161,16,51.61290323
,2024-02-25,PC,키워드 검색,쓰레기 줍기,367,90,24.52316076,185,2.055555556,442,4.911111111,5,5.555555556,1,1.111111111,0,0,4,4.444444444,5,5.555555556
,2024-02-25,PC,키워드 검색,친환경 활동,317,95,29.96845426,331,3.484210526,249,2.621052632,5,5.263157895,4,4.210526316,6,6.315789474,9,9.473684211,19,20
,2024-02-25,PC,키워드 검색,플로깅 행사,453,46,10.15452539,389,8.456521739,210,4.565217391,7,15.2173913,2,4.347826087,7,15.2173913,4,8.695652174,13,28.26086957
,2024-02-25,PC,키워드 검색,플로깅,459,97,21.1328976,339,3.494845361,2,0.0206185567,0,0,7,7.216494845,8,8.24742268,1,1.030927835,16,16.49484536
,2024-02-25,PC,키워드 검색,재활용 가이드,59,40,67.79661017,463,11.575,349,8.725,0,0,9,22.5,7,17.5,7,17.5,23,57.5
,2024-02-25,PC,키워드 검색,재활용 앱,779,80,10.26957638,340,4.25,97,1.2125,1,1.25,1,1.25,10,12.5,0,0,11,13.75
,2024-02-25,PC,키워드 검색,지역 재활용 센터,401,91,22.69326683,372,4.087912088,382,4.197802198,6,6.593406593,6,6.593406593,4,4.395604396,5,5.494505495,15,16.48351648
,2024-02-25,PC,키워드 검색,지속 가능한 생활,175,33,18.85714286,260,7.878787879,319,9.666666667,10,30.3030303,10,30.3030303,2,6.060606061,0,0,12,36.36363636
,2024-02-25,PC,블로그,,393,63,16.03053435,15,0.238095238,258,4.095238095,0,0,6,9.523809524,7,11.11111111,8,12.6984127,21,33.33333333
,2024-02-25,PC,카페,,407,34,8.353808354,433,12.73529412,189,5.558823529,3,8.823529412,9,26.47058824,2,5.882352941,8,23.52941176,19,55.88235294
,2024-02-25,PC,이메일,,62,35,56.4516129,402,11.48571429,388,11.08571429,0,0,9,25.71428571,0,0,9,25.71428571,18,51.42857143
,2024-02-25,PC,카카오톡,,100,32,32,138,4.3125,273,8.53125,4,12.5,8,25,7,21.875,3,9.375,18,56.25
,2024-02-25,PC,메타,,332,58,17.46987952,228,3.931034483,126,2.172413793,1,1.724137931,6,10.34482759,7,12.06896552,1,1.724137931,14,24.13793103
,2024-02-25,PC,인스타그램,,369,40,10.8401084,470,11.75,394,9.85,10,25,0,0,3,7.5,8,20,11,27.5
,2024-02-25,PC,유튜브,,971,58,5.973223481,256,4.413793103,240,4.137931034,7,12.06896552,7,12.06896552,1,1.724137931,2,3.448275862,10,17.24137931
,2024-02-25,PC,배너 광고,,927,10,1.078748652,86,8.6,390,39,6,60,7,70,8,80,1,10,16,160
,2024-02-25,PC,트위터 X,,552,69,12.5,447,6.47826087,278,4.028985507,3,4.347826087,4,5.797101449,3,4.347826087,5,7.246376812,12,17.39130435
,2024-02-25,PC,기타 SNS,,252,65,25.79365079,326,5.015384615,258,3.969230769,3,4.615384615,4,6.153846154,6,9.230769231,7,10.76923077,17,26.15384615
,2024-02-25,Mobile,직접 유입,,0,29,0,128,4.413793103,409,14.10344828,2,6.896551724,6,20.68965517,7,24.13793103,1,3.448275862,14,48.27586207
,2024-02-25,Mobile,키워드 검색,지속 가능한 생활,546,37,6.776556777,174,4.702702703,399,10.78378378,5,13.51351351,2,5.405405405,10,27.02702703,3,8.108108108,15,40.54054054
,2024-02-25,Mobile,키워드 검색,환경 캠페인,255,32,12.54901961,183,5.71875,338,10.5625,5,15.625,4,12.5,4,12.5,4,12.5,12,37.5
,2024-02-25,Mobile,키워드 검색,플로깅,994,62,6.237424547,479,7.725806452,339,5.467741935,8,12.90322581,6,9.677419355,6,9.677419355,8,12.90322581,20,32.25806452
,2024-02-25,Mobile,키워드 검색,재활용 가이드,210,77,36.66666667,344,4.467532468,9,0.116883117,1,1.298701299,0,0,9,11.68831169,4,5.194805195,13,16.88311688
,2024-02-25,Mobile,키워드 검색,환경 보호 앱,703,5,0.711237553,486,97.2,1,0.2,5,100,5,100,1,20,3,60,9,180
,2024-02-25,Mobile,키워드 검색,쓰레기 줍기,682,83,12.17008798,219,2.638554217,256,3.084337349,5,6.024096386,3,3.614457831,2,2.409638554,7,8.43373494,12,14.45783133
,2024-02-25,Mobile,키워드 검색,지역 재활용 센터,311,69,22.18649518,454,6.579710145,391,5.666666667,6,8.695652174,1,1.449275362,3,4.347826087,10,14.49275362,14,20.28985507
,2024-02-25,Mobile,키워드 검색,플로깅 행사,121,42,34.7107438,230,5.476190476,276,6.571428571,10,23.80952381,1,2.380952381,4,9.523809524,9,21.42857143,14,33.33333333
,2024-02-25,Mobile,키워드 검색,친환경 활동,94,81,86.17021277,316,3.901234568,148,1.827160494,6,7.407407407,1,1.234567901,3,3.703703704,9,11.11111111,13,16.04938272
,2024-02-25,Mobile,키워드 검색,재활용 앱,859,77,8.963911525,287,3.727272727,397,5.155844156,3,3.896103896,5,6.493506494,8,10.38961039,2,2.597402597,15,19.48051948
,2024-02-25,Mobile,블로그,,53,5,9.433962264,431,86.2,28,5.6,3,60,8,160,1,20,1,20,10,200
,2024-02-25,Mobile,카페,,71,70,98.5915493,260,3.714285714,262,3.742857143,10,14.28571429,0,0,1,1.428571429,10,14.28571429,11,15.71428571
,2024-02-25,Mobile,이메일,,852,6,0.704225352,330,55,42,7,6,100,0,0,6,100,2,33.33333333,8,133.3333333
,2024-02-25,Mobile,카카오톡,,16,14,87.5,352,25.14285714,93,6.642857143,10,71.42857143,3,21.42857143,10,71.42857143,1,7.142857143,14,100
,2024-02-25,Mobile,메타,,483,40,8.281573499,497,12.425,460,11.5,10,25,9,22.5,8,20,4,10,21,52.5
,2024-02-25,Mobile,인스타그램,,820,77,9.390243902,356,4.623376623,229,2.974025974,8,10.38961039,6,7.792207792,8,10.38961039,5,6.493506494,19,24.67532468
,2024-02-25,Mobile,유튜브,,899,76,8.453837597,144,1.894736842,82,1.078947368,10,13.15789474,7,9.210526316,7,9.210526316,8,10.52631579,22,28.94736842
,2024-02-25,Mobile,배너 광고,,58,28,48.27586207,91,3.25,408,14.57142857,1,3.571428571,2,7.142857143,10,35.71428571,7,25,19,67.85714286
,2024-02-25,Mobile,트위터 X,,710,5,0.704225352,415,83,396,79.2,2,40,8,160,7,140,6,120,21,420
,2024-02-25,Mobile,기타 SNS,,680,1,0.147058824,305,305,195,195,1,100,2,200,10,1000,10,1000,22,2200
,2024-02-26,PC,직접 유입,,0,82,0,123,1.5,459,5.597560976,7,8.536585366,4,4.87804878,9,10.97560976,7,8.536585366,20,24.3902439
,2024-02-26,PC,키워드 검색,환경 캠페인,773,7,0.905562743,368,52.57142857,220,31.42857143,7,100,1,14.28571429,10,142.8571429,2,28.57142857,13,185.7142857
,2024-02-26,PC,키워드 검색,환경 보호 앱,46,31,67.39130435,424,13.67741935,456,14.70967742,1,3.225806452,5,16.12903226,2,6.451612903,4,12.90322581,11,35.48387097
,2024-02-26,PC,키워드 검색,지역 재활용 센터,37,17,45.94594595,337,19.82352941,164,9.647058824,0,0,3,17.64705882,8,47.05882353,2,11.76470588,13,76.47058824
,2024-02-26,PC,키워드 검색,재활용 앱,63,7,11.11111111,185,26.42857143,135,19.28571429,2,28.57142857,2,28.57142857,5,71.42857143,1,14.28571429,8,114.2857143
,2024-02-26,PC,블로그,,605,16,2.644628099,336,21,88,5.5,9,56.25,0,0,1,6.25,9,56.25,10,62.5
,2024-02-26,PC,카페,,5,2,40,80,40,29,14.5,2,100,2,100,9,450,0,0,11,550
,2024-02-26,PC,이메일,,346,8,2.312138728,83,10.375,99,12.375,7,87.5,5,62.5,8,100,6,75,19,237.5
,2024-02-26,PC,카카오톡,,192,88,45.83333333,115,1.306818182,307,3.488636364,1,1.136363636,9,10.22727273,10,11.36363636,10,11.36363636,29,32.95454545
,2024-02-26,PC,메타,,249,23,9.236947791,302,13.13043478,188,8.173913043,8,34.7826087,0,0,4,17.39130435,6,26.08695652,10,43.47826087
,2024-02-26,PC,인스타그램,,666,1,0.15015015,314,314,151,151,1,100,5,500,0,0,6,600,11,1100
,2024-02-26,PC,유튜브,,793,30,3.783102144,410,13.66666667,218,7.266666667,9,30,3,10,6,20,3,10,12,40
,2024-02-26,PC,배너 광고,,413,39,9.443099274,158,4.051282051,228,5.846153846,8,20.51282051,5,12.82051282,8,20.51282051,6,15.38461538,19,48.71794872
,2024-02-26,PC,트위터 X,,351,34,9.686609687,33,0.970588235,54,1.588235294,9,26.47058824,5,14.70588235,5,14.70588235,2,5.882352941,12,35.29411765
,2024-02-26,PC,기타 SNS,,313,34,10.86261981,175,5.147058824,309,9.088235294,0,0,2,5.882352941,10,29.41176471,3,8.823529412,15,44.11764706
,2024-02-26,Mobile,직접 유입,,0,6,0,46,7.666666667,475,79.16666667,1,16.66666667,5,83.33333333,1,16.66666667,10,166.6666667,16,266.6666667
,2024-02-26,Mobile,키워드 검색,재활용 앱,464,64,13.79310345,311,4.859375,129,2.015625,8,12.5,0,0,0,0,4,6.25,4,6.25
,2024-02-26,Mobile,키워드 검색,지역 재활용 센터,394,91,23.0964467,46,0.505494505,230,2.527472527,6,6.593406593,8,8.791208791,7,7.692307692,10,10.98901099,25,27.47252747
,2024-02-26,Mobile,키워드 검색,환경 보호 앱,906,72,7.947019868,314,4.361111111,143,1.986111111,0,0,0,0,0,0,3,4.166666667,3,4.166666667
,2024-02-26,Mobile,키워드 검색,재활용 가이드,167,5,2.994011976,105,21,470,94,0,0,1,20,9,180,0,0,10,200
,2024-02-26,Mobile,키워드 검색,플로깅 행사,968,100,10.33057851,287,2.87,265,2.65,1,1,6,6,4,4,3,3,13,13
,2024-02-26,Mobile,키워드 검색,플로깅,253,9,3.557312253,142,15.77777778,166,18.44444444,8,88.88888889,2,22.22222222,4,44.44444444,0,0,6,66.66666667
,2024-02-26,Mobile,키워드 검색,환경 캠페인,984,55,5.589430894,200,3.636363636,259,4.709090909,5,9.090909091,10,18.18181818,2,3.636363636,4,7.272727273,16,29.09090909
,2024-02-26,Mobile,키워드 검색,쓰레기 줍기,246,7,2.845528455,396,56.57142857,265,37.85714286,1,14.28571429,6,85.71428571,10,142.8571429,0,0,16,228.5714286
,2024-02-26,Mobile,키워드 검색,친환경 활동,826,3,0.363196126,479,159.6666667,63,21,1,33.33333333,6,200,4,133.3333333,3,100,13,433.3333333
,2024-02-26,Mobile,키워드 검색,지속 가능한 생활,219,85,38.81278539,312,3.670588235,244,2.870588235,7,8.235294118,1,1.176470588,4,4.705882353,3,3.529411765,8,9.411764706
,2024-02-26,Mobile,블로그,,432,21,4.861111111,387,18.42857143,67,3.19047619,7,33.33333333,8,38.0952381,2,9.523809524,2,9.523809524,12,57.14285714
,2024-02-26,Mobile,카페,,649,27,4.160246533,494,18.2962963,156,5.777777778,6,22.22222222,5,18.51851852,4,14.81481481,6,22.22222222,15,55.55555556
,2024-02-26,Mobile,이메일,,290,7,2.413793103,456,65.14285714,105,15,3,42.85714286,2,28.57142857,9,128.5714286,7,100,18,257.1428571
,2024-02-26,Mobile,카카오톡,,973,32,3.288797533,270,8.4375,476,14.875,9,28.125,2,6.25,3,9.375,4,12.5,9,28.125
,2024-02-26,Mobile,메타,,660,50,7.575757576,134,2.68,387,7.74,10,20,4,8,5,10,1,2,10,20
,2024-02-26,Mobile,인스타그램,,535,83,15.51401869,228,2.746987952,383,4.614457831,4,4.819277108,2,2.409638554,8,9.638554217,7,8.43373494,17,20.48192771
,2024-02-26,Mobile,유튜브,,479,73,15.24008351,366,5.01369863,301,4.123287671,6,8.219178082,0,0,8,10.95890411,0,0,8,10.95890411
,2024-02-26,Mobile,배너 광고,,875,9,1.028571429,5,0.555555556,310,34.44444444,1,11.11111111,9,100,1,11.11111111,5,55.55555556,15,166.6666667
,2024-02-26,Mobile,트위터 X,,302,61,20.1986755,342,5.606557377,40,0.655737705,10,16.39344262,7,11.47540984,2,3.278688525,7,11.47540984,16,26.2295082
